"Date Administered",AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,id
"06/02/2022 12:00:00 AM","65+ Years",30.820450150238827,0.95,0.913,965
"06/01/2022 12:00:00 AM","<2 Years",21.05201493655198,0,0,966
"06/01/2022 12:00:00 AM","2 - 4 Years",32.072737664937,0,0,967
"06/01/2022 12:00:00 AM","5 - 11 Years",23.487531344497025,0.361,0.295,968
"06/01/2022 12:00:00 AM","12 - 17 Years",25.12640336887507,0.697,0.598,969
"09/13/2022 12:00:00 AM","25 - 49 Years",16.065625776342763,0.836,0.708,970
"06/01/2022 12:00:00 AM","18 - 24 Years",34.19821345216208,0.788,0.643,971
"09/13/2022 12:00:00 AM","50 - 64 Years",15.85748028917629,0.942,0.825,972
"09/13/2022 12:00:00 AM","65+ Years",19.777338599069886,0.95,0.923,973
"09/12/2022 12:00:00 AM","<2 Years",13.274237915635021,0.045,0.011,974
"06/01/2022 12:00:00 AM","25 - 49 Years",39.16013644542202,0.828,0.702,975
"09/12/2022 12:00:00 AM","2 - 4 Years",13.129305127751284,0.072,0.021,976
"09/12/2022 12:00:00 AM","5 - 11 Years",10.484491690629783,0.384,0.313,977
"09/12/2022 12:00:00 AM","12 - 17 Years",15.02216288685517,0.709,0.607,978
"09/12/2022 12:00:00 AM","18 - 24 Years",17.42884026422515,0.802,0.653,979
"09/12/2022 12:00:00 AM","25 - 49 Years",16.9612837850508,0.836,0.708,980
"07/03/2022 12:00:00 AM","12 - 17 Years",15.11638689948845,0.701,0.601,981
"09/12/2022 12:00:00 AM","50 - 64 Years",16.537874688905152,0.942,0.825,982
"07/03/2022 12:00:00 AM","18 - 24 Years",32.180102377843504,0.792,0.646,983
"09/12/2022 12:00:00 AM","65+ Years",20.344715848528097,0.95,0.923,984
"07/03/2022 12:00:00 AM","25 - 49 Years",37.05783357547714,0.831,0.704,985
"09/11/2022 12:00:00 AM","<2 Years",12.668611647605022,0.044,0.011,986
"07/03/2022 12:00:00 AM","50 - 64 Years",32.8732429365163,0.937,0.82,987
"09/11/2022 12:00:00 AM","2 - 4 Years",12.31216531463187,0.071,0.02,988
"07/03/2022 12:00:00 AM","65+ Years",33.454116507062544,0.95,0.917,989
"09/11/2022 12:00:00 AM","5 - 11 Years",9.547380923052298,0.384,0.313,990
"07/02/2022 12:00:00 AM","<2 Years",23.98973581133144,0.012,0,991
"09/11/2022 12:00:00 AM","12 - 17 Years",13.832656109187743,0.709,0.607,992
"07/02/2022 12:00:00 AM","2 - 4 Years",27.944405217785878,0.019,0,993
"09/11/2022 12:00:00 AM","18 - 24 Years",16.327364789134435,0.801,0.653,994
"09/11/2022 12:00:00 AM","25 - 49 Years",15.758871837161854,0.836,0.707,995
"09/11/2022 12:00:00 AM","50 - 64 Years",15.314209085121847,0.942,0.825,996
"05/18/2022 12:00:00 AM","<2 Years",18.546530396215196,0,0,997
"05/18/2022 12:00:00 AM","2 - 4 Years",29.06530787447795,0,0,998
"05/18/2022 12:00:00 AM","5 - 11 Years",25.28491582314644,0.358,0.293,999
"05/18/2022 12:00:00 AM","12 - 17 Years",27.948555310897355,0.695,0.596,1000
